53.21	45884.649	0.0015554229857994031	0.000622765141823899	0.0016759533685112536
53.79	46384.397	0.	0.	6.841262175982655e-7
54	46565.687	0.000498	0.000034	0.0004989
54.21	46746.976	0.	0.	8.020490694791331e-7
54.79	47246.725	-0.0002965027251528692	0.0004744043602445907	0.0005580774292827304
55	47428.014	-0.000321	-0.000057	0.00032558
55.21	47609.304	-0.006564390507625718	-0.0026796452004516354	0.007091318308589666
55.79	48109.052	0.	0.	7.092362442207551e-7
56	48290.342	0.00031	-0.000101	0.0003263
56.21	48471.631	0.	0.	7.6722555448661e-7
56.79	48971.38	-0.0029536517713048666	0.0016078702563633673	0.0033630991713868496
57	49152.669	-0.000537	-0.000011	0.00053692
57.21	49333.959	-0.0013084499163031375	-0.0005351413140835304	0.001414302044363616
57.79	49833.707	0.	0.	8.508629360969972e-7
58	50014.997	0.000486	-0.000142	0.00050649
58.21	50196.286	0.	0.	8.202112818204477e-7
58.79	50696.035	0.001730246137964977	-0.00065468772787864	0.0018497558754335377
59	50877.324	-0.000012	-0.000081	0.00008183
59.21	51058.614	-0.0017302661385970948	-0.0007207010729063784	0.00187399785864312
59.79	51558.362	0.	0.	8.150545461622997e-7
60	51739.652	0.000393	-0.000341	0.00052071
60.21	51920.941	0.	0.	7.555070157651387e-7
60.79	52420.69	-0.0006463836205242184	-0.00006666736893299114	0.0006502097477847205
61	52601.979	-0.00029	0.000205	0.00035527
61.21	52783.269	0.0025113349826221057	0.000998168858300261	0.0027009002684071294
61.79	53283.017	0.	0.	8.368563723942151e-7
62	53464.307	0.000625	-0.000082	0.00063068
62.21	53645.596	0.	0.	8.064393357829059e-7
62.79	54145.345	-0.0007640270695018426	-0.00008904074870134256	0.0007680769874266455
63	54326.634	-0.000095	-0.00026	0.00027699
63.21	54507.924	-0.01037089046806115	-0.004228044068654006	0.011200160399628338
63.79	55007.672	0.	0.	7.431513885557334e-7
64	55188.962	0.000465	-0.000326	0.00056796
64.21	55370.251	0.	0.	8.556642681216e-7
64.79	55870.	-0.0041546008240081955	0.0014360529884491025	0.00439617052968889
65	56051.289	-0.00012	-0.00014	0.00018442
65.21	56232.579	-0.0017194354904417526	-0.0007178501304979596	0.001863856722229682
65.79	56732.328	0.	0.	8.768186474218889e-7
66	56913.617	0.000667	0.000011	0.00066707
66.21	57094.906	0.	0.	8.747782069121735e-7
66.79	57594.655	0.002213506732059306	-0.0010097190810791498	0.0024313135444235657
67	57775.945	0.000047	-0.000218	0.00022323
67.21	57957.234	-0.0029656588356445084	-0.0012317163943689113	0.0032111603948866032
67.79	58456.983	0.	0.	8.947427023906464e-7
68	58638.272	0.000667	0.000121	0.00067828
68.21	58819.561	0.	0.	8.645691178480758e-7
68.79	59319.31	-0.0005585538759390082	0.00023898325040176474	0.000606961878520389
69	59500.6	-0.000512	0.000287	0.00058697
69.21	59681.889	0.0038467653917350817	0.0015270660885057853	0.004137877954233535
69.79	60181.638	0.	0.	8.559030868929853e-7
70	60362.927	0.000039	0.00002	0.00004386
70.21	60544.217	0.	0.	8.810388688245229e-7
70.79	61043.965	-0.0008857813486478135	0.00041958063883317485	0.0009790214906107413
71	61225.255	-0.000066	-0.000485	0.00048906
71.21	61406.544	-0.015459817877624616	-0.006277987592328637	0.016685310586250824
71.79	61906.293	0.	0.	8.44126737942589e-7
72	62087.582	0.000254	0.000338	0.00042287
72.21	62268.872	0.	0.	7.872416345325215e-7
72.79	62768.62	-0.004994867160617536	0.0018892922864024119	0.0053403454725602486
73	62949.91	-0.000349	0.000247	0.00042736
73.21	63131.199	-0.0020475584162531527	-0.0008109408990686828	0.002202149076680266
73.79	63630.948	0.	0.	8.850319194512792e-7
74	63812.237	0.000455	0.000358	0.00057884
74.21	63993.527	0.	0.	9.087786412910775e-7
74.79	64493.275	0.0026787779611572833	-0.001215691686443772	0.0029411492325663625
75	64674.565	-0.000075	-0.000056	0.00009376
75.21	64855.854	-0.004789935179654577	-0.001953614957058895	0.005172202225729832
75.79	65355.603	0.	0.	9.231420911014714e-7
76	65536.892	0.000628	0.000168	0.00064998
76.21	65718.182	0.	0.	9.197276849215155e-7
76.79	66217.93	-0.0005332688353198533	0.00002875469210058032	0.0005330858509155768
77	66399.22	-0.000484	-0.000384	0.00061739
77.21	66580.509	0.005603656743605045	0.0022471913428118748	0.006037992219828708
77.79	67080.258	0.	0.	9.840740280977474e-7
78	67261.547	0.000849	0.00008	0.00085244
78.21	67442.837	0.	0.	8.511176868463811e-7
78.79	67942.585	-0.0013949980142430837	0.0002487404547455498	0.001416974361636582
79	68123.875	-0.000322	0.000105	0.00033889
79.21	68305.164	-0.021793323335824438	-0.008819465588979216	0.02351036144679985
79.79	68804.913	0.	0.	1.040591534416116e-6
80	68986.202	0.001061	-0.000038	0.00106172
80.21	69167.492	0.	0.	8.843382765171973e-7
80.79	69667.24	-0.005485908529691601	0.0024805847264692455	0.006020765780986889
81	69848.53	-0.00043	0.00032	0.00053569
81.21	70029.819	-0.002141584354765486	-0.0008121527599752426	0.002291870099334443
81.79	70529.568	0.	0.	8.936471041835388e-7
82	70710.857	0.000266	0.000097	0.00028335
82.21	70892.147	0.	0.	9.139445437886362e-7
82.79	71391.896	0.0031102857537220296	-0.001015503392776751	0.0032713681397211823
83	71573.185	-0.000315	0.000416	0.00052207
83.21	71754.474	-0.007227887200430432	-0.0029306862011198344	0.007800090870122848
83.79	72254.223	0.	0.	9.204856527716941e-7
84	72435.513	0.00091	-0.000017	0.00091062
84.21	72616.802	0.	0.	8.431992294489688e-7
84.79	73116.551	-0.00020319909754198603	0.00007888906139865341	0.00021792505566973466
85	73297.84	0.000048	0.000272	0.00027632
85.21	73479.129	0.007739114384404164	0.0030923181247266025	0.008333809230527605
85.79	73978.878	0.	0.	9.901899448712026e-7
86	74160.168	0.000297	0.000226	0.0003728
86.21	74341.457	0.	0.	8.904776528488738e-7
86.79	74841.206	-0.0016611778658407847	0.000894480389298884	0.0018864242911460492
87	75022.495	-0.000262	-0.000195	0.0003272
87.21	75203.785	-0.028912073284886985	-0.01172273300388503	0.031197382916605367
87.79	75703.533	0.	0.	9.150818487764035e-7
88	75884.823	0.000632	0.00031	0.00070368
88.21	76066.112	0.	0.	8.180364496899832e-7
